            time               v             rho            temp          eratio            asym
  2.61132677E+06  5.12492345E+06  1.04354398E-08  3.70892280E+04  6.19830974E-02  0.00000000E+00
  2.61168750E+06  5.12439337E+06  1.04370513E-08  3.70766822E+04  6.19111743E-02  0.00000000E+00
  2.61204823E+06  5.12386330E+06  1.04386632E-08  3.70641539E+04  6.18394103E-02  0.00000000E+00
  2.61240896E+06  5.12333322E+06  1.04402754E-08  3.70516430E+04  6.17678048E-02  0.00000000E+00
  2.61276969E+06  5.12280315E+06  1.04418880E-08  3.70391496E+04  6.16963571E-02  0.00000000E+00
  2.61313042E+06  5.12227307E+06  1.04435009E-08  3.70266735E+04  6.16250667E-02  0.00000000E+00
  2.61349115E+06  5.12174300E+06  1.04451141E-08  3.70142147E+04  6.15539329E-02  0.00000000E+00
  2.61385188E+06  5.12121292E+06  1.04467276E-08  3.70017733E+04  6.14829551E-02  0.00000000E+00
  2.61421261E+06  5.12068285E+06  1.04483415E-08  3.69893492E+04  6.14121328E-02  0.00000000E+00
  2.61457334E+06  5.12015277E+06  1.04499557E-08  3.69769423E+04  6.13414652E-02  0.00000000E+00
  2.61493407E+06  5.11962270E+06  1.04515703E-08  3.69645527E+04  6.12709519E-02  0.00000000E+00
  2.61529481E+06  5.11909263E+06  1.04531852E-08  3.69521804E+04  6.12005922E-02  0.00000000E+00
  2.61565554E+06  5.11856256E+06  1.04548004E-08  3.69398252E+04  6.11303856E-02  0.00000000E+00
  2.61601627E+06  5.11803248E+06  1.04564159E-08  3.69274872E+04  6.10603314E-02  0.00000000E+00
  2.61637700E+06  5.11750241E+06  1.04580318E-08  3.69151664E+04  6.09904291E-02  0.00000000E+00
  2.61673773E+06  5.11697234E+06  1.04596480E-08  3.69028628E+04  6.09206780E-02  0.00000000E+00
  2.61709846E+06  5.11644227E+06  1.04612646E-08  3.68905762E+04  6.08510776E-02  0.00000000E+00
  2.61745919E+06  5.11591220E+06  1.04628815E-08  3.68783067E+04  6.07816274E-02  0.00000000E+00
  2.61781992E+06  5.11538213E+06  1.04644987E-08  3.68660543E+04  6.07123267E-02  0.00000000E+00
  2.61818065E+06  5.11485206E+06  1.04661162E-08  3.68538189E+04  6.06431749E-02  0.00000000E+00
  2.61854138E+06  5.11432199E+06  1.04677341E-08  3.68416006E+04  6.05741716E-02  0.00000000E+00
  2.61890211E+06  5.11379192E+06  1.04693524E-08  3.68293992E+04  6.05053161E-02  0.00000000E+00
  2.61926284E+06  5.11326185E+06  1.04709709E-08  3.68172148E+04  6.04366078E-02  0.00000000E+00
  2.61962357E+06  5.11273178E+06  1.04725898E-08  3.68050474E+04  6.03680463E-02  0.00000000E+00
  2.61998430E+06  5.11220172E+06  1.04742090E-08  3.67928969E+04  6.02996309E-02  0.00000000E+00
  2.62034503E+06  5.11167165E+06  1.04758286E-08  3.67807632E+04  6.02313611E-02  0.00000000E+00
  2.62070576E+06  5.11114158E+06  1.04774485E-08  3.67686465E+04  6.01632364E-02  0.00000000E+00
  2.62106649E+06  5.11061151E+06  1.04790687E-08  3.67565466E+04  6.00952561E-02  0.00000000E+00
  2.62142722E+06  5.11008145E+06  1.04806893E-08  3.67444635E+04  6.00274198E-02  0.00000000E+00
  2.62178795E+06  5.10955138E+06  1.04823102E-08  3.67323972E+04  5.99597268E-02  0.00000000E+00
  2.62214868E+06  5.10902131E+06  1.04839315E-08  3.67203477E+04  5.98921768E-02  0.00000000E+00
  2.62250941E+06  5.10849125E+06  1.04855530E-08  3.67083150E+04  5.98247690E-02  0.00000000E+00
  2.62287014E+06  5.10796118E+06  1.04871749E-08  3.66962990E+04  5.97575030E-02  0.00000000E+00
  2.62323087E+06  5.10743112E+06  1.04887972E-08  3.66842997E+04  5.96903782E-02  0.00000000E+00
  2.62359160E+06  5.10690105E+06  1.04904198E-08  3.66723171E+04  5.96233942E-02  0.00000000E+00
  2.62395233E+06  5.10637099E+06  1.04920427E-08  3.66603512E+04  5.95565503E-02  0.00000000E+00
  2.62431306E+06  5.10584093E+06  1.04936660E-08  3.66484019E+04  5.94898461E-02  0.00000000E+00
  2.62467379E+06  5.10531086E+06  1.04952895E-08  3.66364692E+04  5.94232811E-02  0.00000000E+00
  2.62503452E+06  5.10478080E+06  1.04969135E-08  3.66245531E+04  5.93568546E-02  0.00000000E+00
  2.62539525E+06  5.10425074E+06  1.04985377E-08  3.66126536E+04  5.92905662E-02  0.00000000E+00
  2.62575598E+06  5.10372067E+06  1.05001623E-08  3.66007707E+04  5.92244154E-02  0.00000000E+00
  2.62611671E+06  5.10319061E+06  1.05017873E-08  3.65889042E+04  5.91584017E-02  0.00000000E+00
  2.62647745E+06  5.10266055E+06  1.05034126E-08  3.65770543E+04  5.90925245E-02  0.00000000E+00
  2.62683818E+06  5.10213049E+06  1.05050382E-08  3.65652209E+04  5.90267834E-02  0.00000000E+00
  2.62719891E+06  5.10160043E+06  1.05066641E-08  3.65534039E+04  5.89611778E-02  0.00000000E+00
  2.62755964E+06  5.10107037E+06  1.05082904E-08  3.65416033E+04  5.88957072E-02  0.00000000E+00
  2.62792037E+06  5.10054031E+06  1.05099170E-08  3.65298192E+04  5.88303712E-02  0.00000000E+00
  2.62828110E+06  5.10001025E+06  1.05115440E-08  3.65180514E+04  5.87651692E-02  0.00000000E+00
  2.62864183E+06  5.09948019E+06  1.05131713E-08  3.65063000E+04  5.87001007E-02  0.00000000E+00
  2.62900256E+06  5.09895013E+06  1.05147989E-08  3.64945650E+04  5.86351653E-02  0.00000000E+00
  2.62936329E+06  5.09842007E+06  1.05164269E-08  3.64828463E+04  5.85703624E-02  0.00000000E+00
  2.62972402E+06  5.09789001E+06  1.05180552E-08  3.64711438E+04  5.85056917E-02  0.00000000E+00
  2.63008475E+06  5.09735995E+06  1.05196839E-08  3.64594577E+04  5.84411525E-02  0.00000000E+00
  2.63044548E+06  5.09682989E+06  1.05213129E-08  3.64477878E+04  5.83767444E-02  0.00000000E+00
  2.63080621E+06  5.09629983E+06  1.05229422E-08  3.64361341E+04  5.83124669E-02  0.00000000E+00
  2.63116694E+06  5.09576978E+06  1.05245719E-08  3.64244966E+04  5.82483196E-02  0.00000000E+00
  2.63152767E+06  5.09523972E+06  1.05262019E-08  3.64128753E+04  5.81843020E-02  0.00000000E+00
  2.63188840E+06  5.09470966E+06  1.05278322E-08  3.64012702E+04  5.81204135E-02  0.00000000E+00
  2.63224913E+06  5.09417961E+06  1.05294629E-08  3.63896812E+04  5.80566538E-02  0.00000000E+00
  2.63260986E+06  5.09364955E+06  1.05310939E-08  3.63781084E+04  5.79930224E-02  0.00000000E+00
  2.63297059E+06  5.09311950E+06  1.05327253E-08  3.63665516E+04  5.79295187E-02  0.00000000E+00
  2.63333132E+06  5.09258944E+06  1.05343570E-08  3.63550109E+04  5.78661424E-02  0.00000000E+00
  2.63369205E+06  5.09205938E+06  1.05359890E-08  3.63434863E+04  5.78028929E-02  0.00000000E+00
  2.63405278E+06  5.09152933E+06  1.05376214E-08  3.63319777E+04  5.77397699E-02  0.00000000E+00
  2.63441351E+06  5.09099928E+06  1.05392541E-08  3.63204851E+04  5.76767729E-02  0.00000000E+00
  2.63477424E+06  5.09046922E+06  1.05408871E-08  3.63090084E+04  5.76139013E-02  0.00000000E+00
  2.63513497E+06  5.08993917E+06  1.05425205E-08  3.62975478E+04  5.75511548E-02  0.00000000E+00
  2.63549570E+06  5.08940911E+06  1.05441543E-08  3.62861030E+04  5.74885329E-02  0.00000000E+00
  2.63585643E+06  5.08887906E+06  1.05457884E-08  3.62746742E+04  5.74260352E-02  0.00000000E+00
  2.63621716E+06  5.08834901E+06  1.05474228E-08  3.62632613E+04  5.73636612E-02  0.00000000E+00
  2.63657789E+06  5.08781896E+06  1.05490575E-08  3.62518643E+04  5.73014105E-02  0.00000000E+00
  2.63693862E+06  5.08728890E+06  1.05506926E-08  3.62404831E+04  5.72392826E-02  0.00000000E+00
  2.63729935E+06  5.08675885E+06  1.05523280E-08  3.62291177E+04  5.71772771E-02  0.00000000E+00
  2.63766008E+06  5.08622880E+06  1.05539638E-08  3.62177681E+04  5.71153936E-02  0.00000000E+00
  2.63802082E+06  5.08569875E+06  1.05555999E-08  3.62064344E+04  5.70536316E-02  0.00000000E+00
  2.63838155E+06  5.08516870E+06  1.05572364E-08  3.61951164E+04  5.69919908E-02  0.00000000E+00
  2.63874228E+06  5.08463865E+06  1.05588732E-08  3.61838141E+04  5.69304706E-02  0.00000000E+00
  2.63910301E+06  5.08410860E+06  1.05605103E-08  3.61725275E+04  5.68690707E-02  0.00000000E+00
  2.63946374E+06  5.08357855E+06  1.05621478E-08  3.61612567E+04  5.68077906E-02  0.00000000E+00
  2.63982447E+06  5.08304850E+06  1.05637856E-08  3.61500015E+04  5.67466299E-02  0.00000000E+00
  2.64018520E+06  5.08251845E+06  1.05654238E-08  3.61387620E+04  5.66855883E-02  0.00000000E+00
  2.64054593E+06  5.08198840E+06  1.05670623E-08  3.61275381E+04  5.66246652E-02  0.00000000E+00
  2.64090666E+06  5.08145835E+06  1.05687011E-08  3.61163298E+04  5.65638603E-02  0.00000000E+00
  2.64126739E+06  5.08092830E+06  1.05703403E-08  3.61051371E+04  5.65031732E-02  0.00000000E+00
  2.64162812E+06  5.08039826E+06  1.05719798E-08  3.60939599E+04  5.64426034E-02  0.00000000E+00
  2.64198885E+06  5.07986821E+06  1.05736197E-08  3.60827983E+04  5.63821505E-02  0.00000000E+00
  2.64234958E+06  5.07933816E+06  1.05752599E-08  3.60716523E+04  5.63218142E-02  0.00000000E+00
  2.64271031E+06  5.07880811E+06  1.05769004E-08  3.60605217E+04  5.62615940E-02  0.00000000E+00
  2.64307104E+06  5.07827807E+06  1.05785413E-08  3.60494066E+04  5.62014896E-02  0.00000000E+00
  2.64343177E+06  5.07774802E+06  1.05801825E-08  3.60383070E+04  5.61415005E-02  0.00000000E+00
  2.64379250E+06  5.07721797E+06  1.05818241E-08  3.60272228E+04  5.60816264E-02  0.00000000E+00
  2.64415323E+06  5.07668793E+06  1.05834660E-08  3.60161540E+04  5.60218668E-02  0.00000000E+00
  2.64451396E+06  5.07615788E+06  1.05851083E-08  3.60051006E+04  5.59622213E-02  0.00000000E+00
  2.64487469E+06  5.07562784E+06  1.05867509E-08  3.59940626E+04  5.59026897E-02  0.00000000E+00
  2.64523542E+06  5.07509779E+06  1.05883938E-08  3.59830400E+04  5.58432714E-02  0.00000000E+00
  2.64559615E+06  5.07456775E+06  1.05900371E-08  3.59720326E+04  5.57839661E-02  0.00000000E+00
  2.64595688E+06  5.07403770E+06  1.05916807E-08  3.59610406E+04  5.57247734E-02  0.00000000E+00
  2.64631761E+06  5.07350766E+06  1.05933247E-08  3.59500639E+04  5.56656930E-02  0.00000000E+00
  2.64667834E+06  5.07297762E+06  1.05949690E-08  3.59391024E+04  5.56067245E-02  0.00000000E+00
  2.64703907E+06  5.07244757E+06  1.05966137E-08  3.59281562E+04  5.55478674E-02  0.00000000E+00
  2.64739980E+06  5.07191753E+06  1.05982587E-08  3.59172252E+04  5.54891214E-02  0.00000000E+00
  2.64776053E+06  5.07138749E+06  1.05999040E-08  3.59063094E+04  5.54304862E-02  0.00000000E+00
  2.64812126E+06  5.07085745E+06  1.06015497E-08  3.58954088E+04  5.53719613E-02  0.00000000E+00
  2.64848199E+06  5.07032740E+06  1.06031957E-08  3.58845233E+04  5.53135464E-02  0.00000000E+00
  2.64884272E+06  5.06979736E+06  1.06048421E-08  3.58736530E+04  5.52552412E-02  0.00000000E+00
  2.64920346E+06  5.06926732E+06  1.06064888E-08  3.58627978E+04  5.51970452E-02  0.00000000E+00
  2.64956419E+06  5.06873728E+06  1.06081359E-08  3.58519577E+04  5.51389581E-02  0.00000000E+00
  2.64992492E+06  5.06820724E+06  1.06097833E-08  3.58411327E+04  5.50809796E-02  0.00000000E+00
  2.65028565E+06  5.06767720E+06  1.06114310E-08  3.58303227E+04  5.50231093E-02  0.00000000E+00
  2.65064638E+06  5.06714716E+06  1.06130791E-08  3.58195278E+04  5.49653468E-02  0.00000000E+00
  2.65100711E+06  5.06661712E+06  1.06147276E-08  3.58087478E+04  5.49076918E-02  0.00000000E+00
  2.65136784E+06  5.06608708E+06  1.06163763E-08  3.57979829E+04  5.48501439E-02  0.00000000E+00
  2.65172857E+06  5.06555704E+06  1.06180255E-08  3.57872329E+04  5.47927028E-02  0.00000000E+00
  2.65208930E+06  5.06502700E+06  1.06196749E-08  3.57764979E+04  5.47353681E-02  0.00000000E+00
  2.65245003E+06  5.06449696E+06  1.06213248E-08  3.57657778E+04  5.46781395E-02  0.00000000E+00
  2.65281076E+06  5.06396692E+06  1.06229749E-08  3.57550727E+04  5.46210167E-02  0.00000000E+00
  2.65317149E+06  5.06343688E+06  1.06246254E-08  3.57443824E+04  5.45639992E-02  0.00000000E+00
  2.65353222E+06  5.06290685E+06  1.06262763E-08  3.57337070E+04  5.45070868E-02  0.00000000E+00
  2.65389295E+06  5.06237681E+06  1.06279275E-08  3.57230464E+04  5.44502791E-02  0.00000000E+00
  2.65425368E+06  5.06184677E+06  1.06295790E-08  3.57124006E+04  5.43935758E-02  0.00000000E+00
  2.65461441E+06  5.06131673E+06  1.06312309E-08  3.57017697E+04  5.43369766E-02  0.00000000E+00
  2.65497514E+06  5.06078670E+06  1.06328831E-08  3.56911535E+04  5.42804811E-02  0.00000000E+00
  2.65533587E+06  5.06025666E+06  1.06345357E-08  3.56805521E+04  5.42240889E-02  0.00000000E+00
  2.65569660E+06  5.05972662E+06  1.06361886E-08  3.56699655E+04  5.41677998E-02  0.00000000E+00
  2.65605733E+06  5.05919659E+06  1.06378419E-08  3.56593936E+04  5.41116135E-02  0.00000000E+00
  2.65641806E+06  5.05866655E+06  1.06394955E-08  3.56488363E+04  5.40555295E-02  0.00000000E+00
  2.65677879E+06  5.05813652E+06  1.06411494E-08  3.56382938E+04  5.39995476E-02  0.00000000E+00
  2.65713952E+06  5.05760648E+06  1.06428037E-08  3.56277659E+04  5.39436675E-02  0.00000000E+00
  2.65750025E+06  5.05707645E+06  1.06444584E-08  3.56172527E+04  5.38878889E-02  0.00000000E+00
  2.65786098E+06  5.05654641E+06  1.06461134E-08  3.56067541E+04  5.38322113E-02  0.00000000E+00
  2.65822171E+06  5.05601638E+06  1.06477687E-08  3.55962701E+04  5.37766346E-02  0.00000000E+00
  2.65858244E+06  5.05548635E+06  1.06494244E-08  3.55858006E+04  5.37211583E-02  0.00000000E+00
  2.65894317E+06  5.05495631E+06  1.06510805E-08  3.55753458E+04  5.36657822E-02  0.00000000E+00
  2.65930390E+06  5.05442628E+06  1.06527368E-08  3.55649054E+04  5.36105060E-02  0.00000000E+00
  2.65966463E+06  5.05389625E+06  1.06543936E-08  3.55544796E+04  5.35553294E-02  0.00000000E+00
  2.66002536E+06  5.05336621E+06  1.06560507E-08  3.55440683E+04  5.35002520E-02  0.00000000E+00
  2.66038610E+06  5.05283618E+06  1.06577081E-08  3.55336715E+04  5.34452736E-02  0.00000000E+00
  2.66074683E+06  5.05230615E+06  1.06593658E-08  3.55232891E+04  5.33903938E-02  0.00000000E+00
  2.66110756E+06  5.05177612E+06  1.06610240E-08  3.55129211E+04  5.33356123E-02  0.00000000E+00
  2.66146829E+06  5.05124609E+06  1.06626824E-08  3.55025676E+04  5.32809289E-02  0.00000000E+00
  2.66182902E+06  5.05071605E+06  1.06643412E-08  3.54922285E+04  5.32263433E-02  0.00000000E+00
  2.66218975E+06  5.05018602E+06  1.06660004E-08  3.54819038E+04  5.31718551E-02  0.00000000E+00
  2.66255048E+06  5.04965599E+06  1.06676599E-08  3.54715934E+04  5.31174640E-02  0.00000000E+00
  2.66291121E+06  5.04912596E+06  1.06693198E-08  3.54612974E+04  5.30631698E-02  0.00000000E+00
  2.66327194E+06  5.04859593E+06  1.06709800E-08  3.54510156E+04  5.30089721E-02  0.00000000E+00
  2.66363267E+06  5.04806590E+06  1.06726405E-08  3.54407482E+04  5.29548708E-02  0.00000000E+00
  2.66399340E+06  5.04753587E+06  1.06743014E-08  3.54304951E+04  5.29008654E-02  0.00000000E+00
  2.66435413E+06  5.04700584E+06  1.06759627E-08  3.54202562E+04  5.28469557E-02  0.00000000E+00
  2.66471486E+06  5.04647581E+06  1.06776243E-08  3.54100315E+04  5.27931415E-02  0.00000000E+00
  2.66507559E+06  5.04594579E+06  1.06792862E-08  3.53998211E+04  5.27394223E-02  0.00000000E+00
  2.66543632E+06  5.04541576E+06  1.06809485E-08  3.53896249E+04  5.26857981E-02  0.00000000E+00
  2.66579705E+06  5.04488573E+06  1.06826112E-08  3.53794428E+04  5.26322683E-02  0.00000000E+00
  2.66615778E+06  5.04435570E+06  1.06842741E-08  3.53692750E+04  5.25788329E-02  0.00000000E+00
  2.66651851E+06  5.04382567E+06  1.06859375E-08  3.53591212E+04  5.25254915E-02  0.00000000E+00
  2.66687924E+06  5.04329565E+06  1.06876012E-08  3.53489816E+04  5.24722439E-02  0.00000000E+00
  2.66723997E+06  5.04276562E+06  1.06892652E-08  3.53388561E+04  5.24190897E-02  0.00000000E+00
  2.66760070E+06  5.04223559E+06  1.06909296E-08  3.53287446E+04  5.23660286E-02  0.00000000E+00
  2.66796143E+06  5.04170557E+06  1.06925943E-08  3.53186473E+04  5.23130606E-02  0.00000000E+00
  2.66832216E+06  5.04117554E+06  1.06942594E-08  3.53085639E+04  5.22601851E-02  0.00000000E+00
  2.66868289E+06  5.04064551E+06  1.06959249E-08  3.52984946E+04  5.22074021E-02  0.00000000E+00
  2.66904362E+06  5.04011549E+06  1.06975907E-08  3.52884393E+04  5.21547111E-02  0.00000000E+00
  2.66940435E+06  5.03958546E+06  1.06992568E-08  3.52783980E+04  5.21021120E-02  0.00000000E+00
  2.66976508E+06  5.03905544E+06  1.07009233E-08  3.52683706E+04  5.20496045E-02  0.00000000E+00
  2.67012581E+06  5.03852541E+06  1.07025901E-08  3.52583572E+04  5.19971884E-02  0.00000000E+00
  2.67048654E+06  5.03799539E+06  1.07042573E-08  3.52483577E+04  5.19448633E-02  0.00000000E+00
  2.67084727E+06  5.03746536E+06  1.07059248E-08  3.52383722E+04  5.18926290E-02  0.00000000E+00
  2.67120800E+06  5.03693534E+06  1.07075927E-08  3.52284005E+04  5.18404852E-02  0.00000000E+00
  2.67156873E+06  5.03640531E+06  1.07092610E-08  3.52184426E+04  5.17884318E-02  0.00000000E+00
  2.67192947E+06  5.03587529E+06  1.07109295E-08  3.52084987E+04  5.17364683E-02  0.00000000E+00
  2.67229020E+06  5.03534527E+06  1.07125985E-08  3.51985685E+04  5.16845947E-02  0.00000000E+00
  2.67265093E+06  5.03481524E+06  1.07142678E-08  3.51886522E+04  5.16328106E-02  0.00000000E+00
  2.67301166E+06  5.03428522E+06  1.07159374E-08  3.51787496E+04  5.15811158E-02  0.00000000E+00
  2.67337239E+06  5.03375520E+06  1.07176074E-08  3.51688609E+04  5.15295100E-02  0.00000000E+00
  2.67373312E+06  5.03322518E+06  1.07192777E-08  3.51589858E+04  5.14779930E-02  0.00000000E+00
  2.67409385E+06  5.03269516E+06  1.07209484E-08  3.51491246E+04  5.14265646E-02  0.00000000E+00
  2.67445458E+06  5.03216513E+06  1.07226195E-08  3.51392770E+04  5.13752244E-02  0.00000000E+00
  2.67481531E+06  5.03163511E+06  1.07242909E-08  3.51294431E+04  5.13239724E-02  0.00000000E+00
  2.67517604E+06  5.03110509E+06  1.07259626E-08  3.51196229E+04  5.12728081E-02  0.00000000E+00
  2.67553677E+06  5.03057507E+06  1.07276347E-08  3.51098164E+04  5.12217314E-02  0.00000000E+00
  2.67589750E+06  5.03004505E+06  1.07293072E-08  3.51000235E+04  5.11707420E-02  0.00000000E+00
  2.67625823E+06  5.02951503E+06  1.07309800E-08  3.50902442E+04  5.11198397E-02  0.00000000E+00
  2.67661896E+06  5.02898501E+06  1.07326531E-08  3.50804785E+04  5.10690243E-02  0.00000000E+00
  2.67697969E+06  5.02845499E+06  1.07343266E-08  3.50707264E+04  5.10182955E-02  0.00000000E+00
  2.67734042E+06  5.02792497E+06  1.07360005E-08  3.50609879E+04  5.09676531E-02  0.00000000E+00
  2.67770115E+06  5.02739495E+06  1.07376747E-08  3.50512629E+04  5.09170968E-02  0.00000000E+00
  2.67806188E+06  5.02686493E+06  1.07393493E-08  3.50415514E+04  5.08666265E-02  0.00000000E+00
  2.67842261E+06  5.02633491E+06  1.07410242E-08  3.50318534E+04  5.08162418E-02  0.00000000E+00
  2.67878334E+06  5.02580489E+06  1.07426995E-08  3.50221689E+04  5.07659427E-02  0.00000000E+00
  2.67914407E+06  5.02527487E+06  1.07443751E-08  3.50124979E+04  5.07157287E-02  0.00000000E+00
  2.67950480E+06  5.02474486E+06  1.07460511E-08  3.50028404E+04  5.06655998E-02  0.00000000E+00
  2.67986553E+06  5.02421484E+06  1.07477274E-08  3.49931962E+04  5.06155557E-02  0.00000000E+00
  2.68022626E+06  5.02368482E+06  1.07494041E-08  3.49835655E+04  5.05655961E-02  0.00000000E+00
  2.68058699E+06  5.02315480E+06  1.07510811E-08  3.49739482E+04  5.05157209E-02  0.00000000E+00
  2.68094772E+06  5.02262479E+06  1.07527585E-08  3.49643443E+04  5.04659298E-02  0.00000000E+00
  2.68130845E+06  5.02209477E+06  1.07544362E-08  3.49547537E+04  5.04162226E-02  0.00000000E+00
  2.68166918E+06  5.02156475E+06  1.07561143E-08  3.49451764E+04  5.03665991E-02  0.00000000E+00
  2.68202991E+06  5.02103474E+06  1.07577928E-08  3.49356125E+04  5.03170591E-02  0.00000000E+00
  2.68239064E+06  5.02050472E+06  1.07594716E-08  3.49260619E+04  5.02676023E-02  0.00000000E+00
  2.68275137E+06  5.01997471E+06  1.07611508E-08  3.49165245E+04  5.02182285E-02  0.00000000E+00
  2.68311211E+06  5.01944469E+06  1.07628303E-08  3.49070004E+04  5.01689376E-02  0.00000000E+00
  2.68347284E+06  5.01891467E+06  1.07645101E-08  3.48974896E+04  5.01197292E-02  0.00000000E+00
  2.68383357E+06  5.01838466E+06  1.07661904E-08  3.48879920E+04  5.00706033E-02  0.00000000E+00
  2.68419430E+06  5.01785464E+06  1.07678709E-08  3.48785076E+04  5.00215595E-02  0.00000000E+00
  2.68455503E+06  5.01732463E+06  1.07695519E-08  3.48690363E+04  4.99725978E-02  0.00000000E+00
  2.68491576E+06  5.01679462E+06  1.07712331E-08  3.48595783E+04  4.99237178E-02  0.00000000E+00
  2.68527649E+06  5.01626460E+06  1.07729148E-08  3.48501334E+04  4.98749193E-02  0.00000000E+00
  2.68563722E+06  5.01573459E+06  1.07745968E-08  3.48407017E+04  4.98262022E-02  0.00000000E+00
  2.68599795E+06  5.01520457E+06  1.07762791E-08  3.48312830E+04  4.97775663E-02  0.00000000E+00
  2.68635868E+06  5.01467456E+06  1.07779618E-08  3.48218775E+04  4.97290113E-02  0.00000000E+00
  2.68671941E+06  5.01414455E+06  1.07796449E-08  3.48124850E+04  4.96805371E-02  0.00000000E+00
  2.68708014E+06  5.01361454E+06  1.07813283E-08  3.48031056E+04  4.96321434E-02  0.00000000E+00
  2.68744087E+06  5.01308452E+06  1.07830121E-08  3.47937393E+04  4.95838300E-02  0.00000000E+00
  2.68780160E+06  5.01255451E+06  1.07846962E-08  3.47843860E+04  4.95355968E-02  0.00000000E+00
  2.68816233E+06  5.01202450E+06  1.07863807E-08  3.47750457E+04  4.94874435E-02  0.00000000E+00
  2.68852306E+06  5.01149449E+06  1.07880655E-08  3.47657183E+04  4.94393700E-02  0.00000000E+00
  2.68888379E+06  5.01096448E+06  1.07897507E-08  3.47564040E+04  4.93913761E-02  0.00000000E+00
  2.68924452E+06  5.01043446E+06  1.07914362E-08  3.47471026E+04  4.93434615E-02  0.00000000E+00
  2.68960525E+06  5.00990445E+06  1.07931222E-08  3.47378141E+04  4.92956260E-02  0.00000000E+00
  2.68996598E+06  5.00937444E+06  1.07948084E-08  3.47285386E+04  4.92478696E-02  0.00000000E+00
  2.69032671E+06  5.00884443E+06  1.07964950E-08  3.47192759E+04  4.92001919E-02  0.00000000E+00
  2.69068744E+06  5.00831442E+06  1.07981820E-08  3.47100262E+04  4.91525928E-02  0.00000000E+00
  2.69104817E+06  5.00778441E+06  1.07998693E-08  3.47007893E+04  4.91050721E-02  0.00000000E+00
  2.69140890E+06  5.00725440E+06  1.08015570E-08  3.46915652E+04  4.90576297E-02  0.00000000E+00
  2.69176963E+06  5.00672439E+06  1.08032451E-08  3.46823540E+04  4.90102652E-02  0.00000000E+00
  2.69213036E+06  5.00619438E+06  1.08049335E-08  3.46731556E+04  4.89629786E-02  0.00000000E+00
  2.69249109E+06  5.00566437E+06  1.08066222E-08  3.46639699E+04  4.89157697E-02  0.00000000E+00
  2.69285182E+06  5.00513436E+06  1.08083113E-08  3.46547971E+04  4.88686382E-02  0.00000000E+00
  2.69321255E+06  5.00460435E+06  1.08100008E-08  3.46456370E+04  4.88215840E-02  0.00000000E+00
  2.69357328E+06  5.00407435E+06  1.08116906E-08  3.46364896E+04  4.87746069E-02  0.00000000E+00
  2.69393401E+06  5.00354434E+06  1.08133808E-08  3.46273550E+04  4.87277067E-02  0.00000000E+00
  2.69429474E+06  5.00301433E+06  1.08150714E-08  3.46182331E+04  4.86808833E-02  0.00000000E+00
  2.69465548E+06  5.00248432E+06  1.08167623E-08  3.46091238E+04  4.86341364E-02  0.00000000E+00
  2.69501621E+06  5.00195431E+06  1.08184535E-08  3.46000273E+04  4.85874659E-02  0.00000000E+00
  2.69537694E+06  5.00142431E+06  1.08201451E-08  3.45909434E+04  4.85408716E-02  0.00000000E+00
  2.69573767E+06  5.00089430E+06  1.08218371E-08  3.45818721E+04  4.84943533E-02  0.00000000E+00
  2.69609840E+06  5.00036429E+06  1.08235295E-08  3.45728134E+04  4.84479109E-02  0.00000000E+00
  2.69645913E+06  4.99983429E+06  1.08252222E-08  3.45637673E+04  4.84015441E-02  0.00000000E+00
  2.69681986E+06  4.99930428E+06  1.08269152E-08  3.45547338E+04  4.83552529E-02  0.00000000E+00
  2.69718059E+06  4.99877427E+06  1.08286086E-08  3.45457129E+04  4.83090370E-02  0.00000000E+00
  2.69754132E+06  4.99824427E+06  1.08303024E-08  3.45367045E+04  4.82628962E-02  0.00000000E+00
  2.69790205E+06  4.99771426E+06  1.08319965E-08  3.45277087E+04  4.82168305E-02  0.00000000E+00
  2.69826278E+06  4.99718426E+06  1.08336910E-08  3.45187253E+04  4.81708395E-02  0.00000000E+00
  2.69862351E+06  4.99665425E+06  1.08353858E-08  3.45097545E+04  4.81249232E-02  0.00000000E+00
  2.69898424E+06  4.99612425E+06  1.08370810E-08  3.45007961E+04  4.80790813E-02  0.00000000E+00
  2.69934497E+06  4.99559424E+06  1.08387766E-08  3.44918502E+04  4.80333138E-02  0.00000000E+00
  2.69970570E+06  4.99506424E+06  1.08404725E-08  3.44829167E+04  4.79876204E-02  0.00000000E+00
  2.70006643E+06  4.99453423E+06  1.08421688E-08  3.44739956E+04  4.79420010E-02  0.00000000E+00
  2.70042716E+06  4.99400423E+06  1.08438654E-08  3.44650870E+04  4.78964553E-02  0.00000000E+00
  2.70078789E+06  4.99347423E+06  1.08455624E-08  3.44561907E+04  4.78509834E-02  0.00000000E+00
  2.70114862E+06  4.99294422E+06  1.08472598E-08  3.44473069E+04  4.78055849E-02  0.00000000E+00
  2.70150935E+06  4.99241422E+06  1.08489575E-08  3.44384353E+04  4.77602597E-02  0.00000000E+00
  2.70187008E+06  4.99188422E+06  1.08506556E-08  3.44295762E+04  4.77150077E-02  0.00000000E+00
  2.70223081E+06  4.99135421E+06  1.08523540E-08  3.44207293E+04  4.76698286E-02  0.00000000E+00
  2.70259154E+06  4.99082421E+06  1.08540528E-08  3.44118947E+04  4.76247224E-02  0.00000000E+00
